"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76"
"132",116.6,75.4,44.65,43.1,56.3,59.75,55.95,55.8,63.15,86.05,111.05,130.15,154.5,321.5,1131.3,2883.3,4499.6,4134.35,2310.75,873.6,284.55,127.8,89.45,85.05,87.3,84.65,88.3,90.95,97.6,108.7,112.2,112.15,103.45,101.8,106.2,121.4,169.8,213.3,212.3,171.5,141.95,122.55,122.5,119.1,115.05,105,106.25,114,110,110.9,124,166.05,287.8,501.95,666.8,604.65,386.35,212.85,145.4,152.4,210.4,317.35,475.75,598.85,520.3,361.65,199.2,128.1,110.9,118.3,145.5,156.45,142.4,121,99.65,95
"133",115.12675,74.5,41.41675,42.95825,55.625,55.875,53.58325,52.8335,64.125,89.75075,124.04,134.375,159.8775,329.415,1115.7425,2870.725,4467,4129.5,2283.45,884.26,294.875,127.375,93.37425,82.625,84.9585,81.25,85.0835,89.0835,94.958,105.9175,113.7075,111.25,101.0425,103.375,101.66575,119.25,147.085,183.7075,183.2525,159.6675,131.25,115.915,111.8325,114.835,112.2075,105.54325,107.1675,104.25,109.915,107.665,118.8775,154.6675,247.2925,410.2075,522.125,480,329.5825,187.085,139.21,146.125,190.875,303.7075,449.4175,561.5425,513,334.7525,195.7475,125.04,107.5425,118.335,144.5825,152.5825,139.4575,120.7075,99.45925,97.167
"134",115.65,73,44,45.8,57.9,64,57.3,54.9,66.2,87.75,108.15,131.85,152.75,326.45,1119.15,2870.8,4490.1,4088.05,2314.45,887.35,298.2,128.05,91,82.25,81.4,85.65,91.4,91.55,97.9,105.9,113.2,109.5,102.8,97.8,106.8,122.95,156.65,203.95,217.25,177.3,136.15,121.45,120.15,116.6,111.7,111.05,112.25,115.55,109,113.7,125.05,159.1,289.35,509.3,672.55,604.05,395.05,214.15,148.85,153.7,208.35,318.7,475.45,583.5,526.75,364.3,194.65,122.6,109.2,124.05,146.55,149.15,142,121.3,101.1,98.6
"135",82.6,58.3,40.95,46.9,62.2,71.5,62.95,61.15,67.5,98.05,129.7,144.55,168.3,356,1128.5,2865.1,4451.2,4066.8,2277.75,864.6,303.45,138.4,101.7,93.05,90.5,89.85,93.3,92.3,97.3,105.75,112.2,108.15,104.55,106.45,106.25,123.3,154.45,191.15,196.55,168.2,135.95,129.65,128.5,127.6,121.9,122.55,119.55,120.8,125.3,128.95,153.75,255.45,564.7,1068.1,1448.35,1290.15,797,373.55,213.6,220,311.9,452.2,636.5,733.35,647.95,416.65,219.9,134.1,112.05,128.35,153.85,170.6,162.9,122.9,104.15,98.4
"136",96,66.3,42.75,43.75,58.7,65.3,60.65,58.85,70,102.95,132.75,151.95,165.3,334.85,1096.05,2801.65,4375,4046.25,2261.85,865.15,300.8,139.5,99.3,90.05,90.05,87.55,88.15,90.75,98.25,99.6,107.35,108.25,104.15,106.8,111.15,127.9,173.35,210.15,221.75,181.3,138.95,128.3,124.85,126.6,119.9,117,116.25,114.75,115.25,121.15,136.9,208.6,404.85,763.65,1011.55,916.75,574.35,290.15,173.6,186.55,260.35,395.9,582.85,703.3,617.25,410.7,221.45,132.4,114.95,132,161.1,171.7,154.85,124.95,104.35,94.6
"137",111.8,68.3,43.45,46.95,61.7,66.95,63.7,59.85,70.05,99.5,127.9,151.05,161.95,342.8,1137.9,2905.25,4499,4137.05,2285.75,890.75,302.65,132.3,98.9,93.45,87.65,89.25,89.1,91.6,99.1,107,109.15,107.5,107.7,108.3,111.5,134.2,187.3,241.15,249.25,201.1,151.65,132.85,123.95,125.8,122.55,116.75,120.65,115.65,117.15,125.9,139.35,200.9,414.75,755.25,1014.6,929.45,584.25,283.75,177.15,185.2,259.3,383.65,551.7,663.55,585.8,384.5,207.55,129.65,113.3,123.8,154.5,161.75,148.15,127.4,101.8,94
"138",102.45,64.55,42,41.95,57.55,67.1,59.75,57.15,73.45,107.05,139,154.25,172.6,342.95,1102.9,2865.55,4458.25,4083.75,2268.35,876.2,298.25,136.2,94.5,88.45,91.2,88.15,92.7,92.85,98.9,105.55,111.3,106.45,108.4,103.55,113.8,130.95,171.15,220.6,229.6,184.7,141.8,123.8,131.8,126.55,118.85,119.2,118.6,116.95,115.85,128.3,138.2,204.8,414.15,765.45,1013.75,915,577.1,287.1,170.9,185.8,259.65,401.35,590.65,705.35,635.05,414.85,224.65,132.7,111.65,134.25,158.55,170.65,154.65,129.3,106.45,97.8
"139",84.95,57.85,44.65,45.2,64.6,70.1,64.8,61.65,73,103.8,136.65,154.5,173.7,342.9,1105.9,2809.35,4384.85,3993.2,2232.9,855.65,297.3,133.45,99.3,92.15,87.55,89,92.95,93.8,99.1,102.75,109.3,109.85,107.3,103.55,106.75,125.35,161.5,192.55,205.75,174.4,138.75,123.8,126.05,125.6,121.5,119.25,115.75,122.3,124.95,126.6,148.05,243.05,539.25,1011.45,1380.65,1237.4,767.5,362.4,200.35,207.8,296.2,436.8,578.9,691.85,597.85,381.15,217.7,130.7,114.6,125.2,154,165.4,152.8,125,101.35,95.8
"140",104.05,72,45.1,45.8,63.75,69.6,62.2,60.1,65.95,91.5,122.35,131.65,165.85,345,1153.25,2952.85,4557.05,4165.65,2327.55,901.3,298.65,132.8,101.75,91.9,91.6,90.6,90.1,92.15,103.4,106.95,110.4,110.35,113.35,108.2,110.65,132.7,171.4,223.5,226.3,189.35,150.75,130.85,131.5,128.8,123.9,120.2,114,118.4,114.3,119.6,138.25,202.5,380.3,702.8,945.55,850.9,545.25,275.25,167.7,177.25,250.3,370.05,541.75,653,587.85,389.35,212.45,132.7,117.4,135.75,151.2,167.45,154.4,122.35,105,89.2
"141",118.8,76.35,42.85,42.9,59.4,64.7,58.5,57.1,65.3,85.3,113.35,125.8,154.35,335.1,1133.8,2896.6,4517.3,4146.9,2308.75,900.25,293.05,130.1,89.3,88.75,80.4,81.95,87.55,88.7,99.7,105.55,111.6,108.3,103,101.55,109.9,125.9,162.35,205.3,222.35,180.2,142.6,122.35,117.5,115.65,119.05,111.25,111.25,111.35,112,114.1,125.1,168.35,295.9,509.4,668.6,614.65,395.45,217.3,149.95,156.6,213.7,323.95,478,596.55,534.2,362.8,199.95,124.95,111.75,126.7,145.55,156.9,146.3,123.1,100.35,95.2
"142",109.3125,69.4375,44.375,47.1875,58.4375,69.1875,59.6875,55.8125,68.8125,94.5,130.4375,145.125,160.125,338.375,1114.1875,2816.275,4404.325,4010.4,2256.9,872.8875,299.125,138.25,100.125,89.8125,85.4375,91.0625,91,89.5,97.25,103.5625,108.625,107.4375,106.5625,105.5,108.875,134.5,178.3125,236.3125,247.4375,203.5,156.625,137.625,129.25,131,115.0625,119.75,118.125,115.125,119.125,122.875,128.9375,213.0625,404.75,745.875,1019.1,921.0125,565.875,289.125,175.375,184.1875,263.3125,383.25,536.125,654.125,588,385.625,206.375,130.5,112.625,129.5625,150.3125,163.5625,156.25,128.875,107.375,91
"143",318.8125,204.75,100.875,95,131.125,156.25,133.375,115.0625,119.6875,154.3125,205.4375,235.5625,254.75,396.125,1296.825,4048.1,7538.7,7811.9,4559.225,1710.525,535.3125,213.1875,143.125,137,129,125.3125,124,128.5625,132.8125,146.1875,152.5,148.875,136.6875,139.0625,142,160.6875,206.5,287.75,313.625,271.6875,199.6875,161.625,169.8125,154.3125,148,145.125,144.5625,143.625,143.6875,146.0625,149.875,201.1875,366.25,746.5,1105.275,1100.6875,722.5,350.4375,195.5,199.3125,263.8125,407.3125,632.0625,831.4375,818.625,538.125,275.9375,157.875,127.3125,140.875,176.3125,199,191.875,146.625,123.6875,105.5
"144",364,231.3,105.95,92.9,129.1,144,129.2,110.9,121.7,176.55,237.95,264.95,267.25,391.9,1259.05,3949.9,7325.8,7532.7,4429,1647.6,508.9,204.7,135.75,132.45,125.65,123.9,125.2,126.1,129.75,140.2,148.95,150.4,138,139.15,143.6,158.45,201.55,271.15,300.2,255.75,190.25,160,156.85,152.35,146.3,142.2,133.75,136.3,134.15,146.85,148.75,180.35,308.7,610.95,894.4,877.45,579.15,301.4,185.8,182.65,234.1,377.2,614.6,830.9,803.95,545.75,286.65,156.55,128.3,143.45,170.65,196.7,188.1,150.95,121.9,109.6
"145",360.8,234.05,109.35,87.25,120,140.75,121,111.25,113.9,150.15,200.9,223.05,251,378.95,1266.6,3979.7,7457,7698.2,4467.05,1648.9,518.35,210.1,141.65,130.05,124.6,125.4,124.05,128.15,132.05,153.8,154.2,161.4,145.9,142.25,142.05,151.25,209.4,276.6,307.55,250.8,187.5,159.35,155.4,156.9,148.05,141.85,135.4,143.25,141.35,145.95,154.6,195,363.3,707.15,1075,1057.65,688,337.3,190.25,184,259.8,389.15,602.75,796.55,783.3,521.85,275.15,155.25,128.85,144.95,167.7,193,185.9,146.95,118.8,113
"146",349.4,213.3,101.95,89.35,124.4,151.4,133.6,111.1,121.65,169.4,240.45,265.35,264,391.45,1262.8,3952.05,7419.45,7633.2,4442.95,1647.95,517.2,213.45,141.55,133.7,131.5,130.25,117.2,130.4,138.15,146.8,155.25,149.75,144.7,139.4,141.55,163.9,212.9,292,316.6,273.45,194.6,166.4,159.25,160.95,147.65,146.3,141.4,137.6,142.05,143.5,152.25,189.1,331.55,629.15,934.25,914.5,610.9,316.5,194.1,184.8,263.8,438.55,746.15,1052,1031.2,694.35,334.9,175.55,137.95,149.85,193.85,230.9,220.2,167.1,127.25,107.8
"147",352.9,223.2,108.3,85.8,117.1,142.85,122.45,107.45,120.65,166.1,237.35,260.9,259.95,384.35,1265.7,4004.8,7519.45,7756.55,4517.6,1674.75,520.6,210.15,143,129.65,127.7,125.7,123,128.05,132.35,138.4,146.5,158.3,138.3,142,142.9,158.85,205.15,269.15,303.9,256,188.1,153.75,155.6,152.65,147.65,144.55,140.05,138.55,138.7,140.15,147.2,183.1,297.5,560.4,846.05,826.8,548.65,293.35,173.55,173.8,232.8,379.15,616.9,858.7,843.55,570.15,293.9,160,130.15,140.65,178.5,200.15,191.65,154.7,122.05,104
"148",367.7475,234.2475,112.862,84.972,118.3875,135.8325,123.665,108.335,115.8075,162.0275,219.3075,241.7225,250.0275,384.28,1285.51,4041.95,7573.175,7779.975,4539.5,1676.975,516.915,211.75,139.75,133.6675,130.6925,124.42,125.5,125.025,134.445,146.8625,161.3625,156.335,145.28,137.165,141.6675,155.0825,204.14,279.0825,302.08,251.445,186.8325,155.89,153.1675,151.4725,147.805,140.915,139.25,136.1125,135.9175,139.4725,145.4725,175.975,299.6675,571.11,842.3625,822.89,546.1925,289.555,176.7775,170.665,228.415,353.03,573.695,775.6925,754.6675,514.335,276.89,156.75,124,140.165,168.4475,194.8325,183.1375,149.0825,119.805,109.11
"149",306.55,203.7,105.25,95,141.8,158.3,140.85,112.9,118.45,165.05,214.65,247.1,262.35,396.65,1238.2,3933.05,7347,7616.65,4434.85,1638.85,518.7,216.3,146.55,135.15,134.4,130.7,125.25,131.9,136.05,154.4,163.4,157.25,149.5,144.55,144.15,155,196.75,245.95,272,240.35,180.15,158.9,160.95,157.25,158.4,145.15,151.6,147.85,149.65,149.8,163.4,226.1,460.6,968.9,1510.85,1484.35,947.05,432.05,225.15,218.65,315.15,489.7,767.55,998.1,976.25,642.15,314.4,168.55,131,149.45,186.4,216.95,208.4,164.95,125.55,112
"150",333.35,207.15,100.45,87.5,125.15,145.75,128.45,110.9,122.55,176.3,242.85,269.85,264.45,386.65,1250.4,3985.45,7431.15,7660.05,4432.55,1636.6,512.9,197.95,135.3,129.2,125.6,124.55,122.1,121.55,130.8,136.4,145.7,143.5,138.35,131.2,141.9,159.85,202.25,281.75,313.85,263.05,184.1,161.75,152.05,151.1,144.3,141.1,136.15,134.85,137.7,137.4,144.25,179.4,312.8,612.5,906.1,904.7,585.4,303.45,179.8,178.7,240.3,361.2,578.85,783.2,755.15,517.6,269.75,155.45,125.3,139,165.7,194,180.6,141.15,116.45,109.8
"151",350.85,224.55,103.3,89.9,122.55,138.3,124.35,105.8,119.6,164.35,213.3,250,251.2,376,1257.2,3912.65,7397.15,7600.2,4406.75,1641,513.3,202.45,137.6,123,119.9,122.35,123.15,127.6,131.1,140.45,147.95,149.55,140.5,134.5,146.5,161.25,219.9,294.9,337.4,270.9,202.05,159.6,157,151.7,146,140.6,134.75,135.65,134.85,139.05,146.5,178.6,305.15,583.7,855.35,840.25,553.65,292.05,179.7,171.3,240.65,391,647.9,887.35,876.65,588.2,305.4,164.75,130,147.7,180.85,202.95,198.05,151.7,120.7,113.4
"152",277.5,185.9,97.3,89.3,132.4,155.75,132.95,112.75,126.95,170.7,227.55,267.35,272.5,400.95,1283.35,4021.2,7495.25,7703.8,4523.3,1678.75,528.75,215.3,142.65,133.1,130.25,125.45,123.95,129.3,133.65,145.5,152.05,149.1,144.25,138.1,139.95,151,194.9,255.5,270.9,233.35,183.25,160.25,157.85,156.4,152.1,146.75,142.9,144.5,148.2,150.65,159.5,226.25,448.8,951.9,1447.6,1445.8,924.5,431.1,227.75,215,294.25,457.4,674.25,866,823.8,557.9,292.4,160.9,126.85,141.45,181.25,199.15,190.4,151.65,118.3,116
"153",352.6,221.5,106.4,93.2,126.85,156.05,130.3,111.95,118.65,170.9,239.8,272.35,256.05,381.55,1230,3843.65,7136.4,7385.5,4315.75,1597,499.2,205.2,141.2,137.6,129.15,123.15,123.25,127.2,135.2,142.95,152.5,151.9,144.35,141.3,138.4,156.9,212.3,289.45,326.7,273.35,201.1,156.15,160.2,155.05,154.15,142.6,139.15,135.35,141.85,140.75,148,187.1,332.3,628.75,941.05,935.05,618.75,314.65,186.7,182.6,249.1,398.5,650,881.85,851.85,573.8,301.35,158.9,133.55,144.8,177.85,204.85,191.8,154.6,124.05,114
"154",320.8,201.85,103.75,91.2,118.9,148.6,127.1,110.8,115.05,157.55,203,241.8,249.65,390.15,1245.25,3977.75,7450.4,7653.6,4488.15,1650.95,513.35,212.2,140.25,133.55,131.3,122.55,123.35,127.1,128.8,138.3,143.8,147.8,138.1,135.9,141.15,156.1,201.7,267.65,301.1,256,191.5,162.7,157.6,153.6,147.1,138.85,138.2,143.75,139.35,141.1,150.6,193.6,342.7,691.8,1031.35,1025,664.45,326.15,187.9,179.9,254.85,401.4,640.45,861.7,825.85,565.8,289.45,159.45,129.35,143.25,169.6,203.2,193.85,151.45,123.1,113.4
"155",363.1,229.05,111.75,88.3,129.45,147.25,126.3,111.75,124.35,173.45,241.25,266.9,256.1,384.75,1219.15,3819.05,7120.65,7347.1,4289,1600.45,503.05,204.95,142.5,129.5,123.85,123.8,127.15,121.9,130.65,138.7,150.1,144.95,146.75,139.45,137.85,155.15,208.45,291.05,327.1,269.2,191,160.45,155.5,156.7,141.65,140.75,140.45,136.6,137.8,142.9,146.85,175.35,301.5,549.9,816.35,790.6,548.55,284.05,176.3,171.75,235.6,366.35,589.7,816.6,770.8,533.8,287.75,157.4,127.15,139.8,171.15,196.65,186.25,152.1,121.7,108.8
"156",352.7,227,109.6,89.8,126.95,153.95,131,110.8,124.05,177.7,247.8,271.65,259.25,382.2,1219.3,3822.3,7173,7381.4,4304.7,1604.7,503.85,206,140.9,128.25,125.85,124.1,124.25,127.2,129.15,142.6,151.8,148.05,142.35,136.75,140,161,207.65,292.8,323,270.45,194.1,161.55,153.6,157.1,147.8,140.25,142.65,133.4,140.2,137.05,147.15,183.55,329.25,641.55,944.85,934.95,608.1,311.7,183.8,179.85,247.3,383.7,625.1,838.6,826.7,551.4,295.2,154.1,124.2,143.35,171.85,201.35,186.35,153.8,116.15,100.6
"157",355.7,229.7,102.95,79.4,108.65,132.45,116.6,104.45,108.85,147.8,207.75,228.4,244.2,382.6,1262.65,3988.95,7453.3,7673.75,4477.75,1634,523.15,208.55,138.65,129.15,127.9,126.8,123.05,125.6,134.05,147.95,159.4,156.8,143.35,137.1,139.3,155.75,203.75,275.7,307.75,250.3,186.65,160.9,156.4,151.7,140.85,139.05,135.3,135.4,134.75,139.85,147.1,183.8,314.2,603.3,897.9,868.8,587.7,296.15,177.5,176.8,236.85,345.5,547.85,726.2,705.05,486.25,255.75,144.9,121.2,130.3,162.7,183.3,170.85,147.5,115.8,105.8
"158",329.85,202.65,99.9,88.45,123.35,142.05,122.1,114.45,122.35,181.3,244.9,269.05,266.55,387.45,1286.95,3988.7,7403.6,7643.3,4465.95,1662.15,517.65,209.85,137.7,128.3,127.1,120.55,119.4,125.45,130.25,136.2,140.25,142,140.4,137.4,140,148.9,213.35,280.75,312.6,268.7,193.6,159.5,163.2,154.65,149.45,140.9,137.95,133.15,139.35,141,146.4,183.85,311.3,606.85,892.4,899.35,590.9,305.65,187.95,180.1,239.85,366.35,577.5,781.75,762.5,517.55,278.8,155.5,123.1,139.15,169.25,188,180.9,153.3,120.45,106
"159",342.35,221.05,105.5,87.4,113.75,131.5,119.8,105.85,116.45,145.35,194.15,214.2,237.75,372.3,1234.6,3890.65,7291.6,7525.4,4397.95,1644.3,512.15,207.3,137.45,132.05,126.95,120.95,120.8,124.1,129.15,149.95,157.25,156.15,144.95,135.35,135.55,152.4,196.75,262.95,301.7,246.45,190.65,161.15,154,157.7,148.55,140.75,140.45,135.8,137.05,144.5,154.05,196.5,353.65,702,1058.85,1052.6,678.5,338.35,192,186.25,254.85,387,602.1,794.6,774.45,522.7,274.75,155.55,123.9,138.15,168.9,191.5,176.8,148.4,120.5,102.2
"160",349.05,215.85,102.9,84.35,116.5,138.4,122.9,109.4,117.1,166.25,234.65,259.85,264.15,375.7,1233.95,3872.45,7266,7465.55,4350.85,1610.25,505.35,202.75,132.5,127.95,125.5,124.45,119.9,123.4,130.85,133.4,146.15,149.35,142.95,134.85,139.1,152.75,205.95,279.3,322.25,264.5,195.5,162.35,151.2,155.25,148.8,138.4,138.05,138.15,142.9,143.5,151.3,187.85,335.9,668.9,1017.75,986,653.85,314.5,183.85,183.75,237.85,355.9,523.55,677.9,644.9,453.9,243.3,144.3,115.5,134.55,157.15,172.45,163.45,136.5,116.35,108.8
"161",345.65,219.55,105.45,90.1,119.85,132.7,121.5,101.4,110.95,147.85,187.85,224.75,235.5,382.6,1229.1,3910.8,7302.85,7503.1,4385.35,1639.3,505.95,204.05,136.35,129.4,123.85,122.4,122.9,128.55,133,145,159.3,153.75,144.15,136.15,136.45,152.5,196.85,267.05,295.85,248.95,188.7,160.7,154.05,154.5,146.3,142.05,143.25,138.35,142.6,143.3,148.15,192.7,355.35,703.85,1068.5,1051.05,684.25,342.4,197,186.85,256.65,388.15,597.65,793.4,765.45,518.75,273.5,151.65,121.85,134.2,176,193.75,180.8,142.5,118.6,106.2
"162",339.65,219.85,109.05,93,138.65,163.95,143.85,113.2,128.05,180.1,254.05,278.9,259.15,367.6,1206.95,3792.9,7099.95,7305.8,4251.4,1577.15,499.35,196.75,137.55,128.3,123.8,125.15,124.2,127.25,131.05,131.3,141.5,137.25,134.1,130.5,140.55,165.3,224.1,314.55,347.65,281.65,206.5,168.65,158.75,156.25,149.7,142.8,135.6,141.35,140.2,140,145.1,175,275.5,503.9,746.9,753,496.05,275.15,178.5,171.9,240.65,420.2,751,1051.7,1044.4,705.15,345.95,173.05,140,151.4,195.35,228.35,215.75,168,126.4,120.2
"163",337.8,212.95,102.2,81,115.4,127.4,118.05,106.6,113.45,153.85,209.05,242.1,252.65,386.05,1243.65,3931.3,7370.3,7534.9,4422.8,1643.25,507.35,200.8,131.05,124.5,124.5,116.25,120.45,124.15,131.15,147.05,151.8,152.8,140.4,132.55,138.2,148.85,196.25,259.85,284.15,238.9,187.2,158.3,153.15,153.35,140.9,140.65,135.2,137.15,136.45,137.4,145.55,181.05,332.95,660.9,982.7,982.25,638.2,329.85,191.75,179.4,235.6,354.3,556.3,721.6,695.45,478.65,252.9,150.4,126.2,136.15,160.7,181.45,175.2,141.4,115.1,107
"164",356.4,219,108.55,84.4,121.7,134.9,122.6,101.95,113.2,154.65,217.45,240.25,241.75,376.05,1217.6,3903.3,7279.25,7525.1,4377.5,1613.4,510.3,205.65,133.8,128.25,118.35,119.75,120.65,119.25,133.7,140.2,147.95,147.5,136.2,127.5,135.8,148.15,193.55,258.6,285.85,238.65,180.9,156.6,152.15,155.1,141.85,136.7,131.75,139.45,135,137.3,134.05,167.4,263.25,475,689.55,694.95,467.25,252.3,167.95,165.85,221.65,345.1,570.35,804.1,786.3,530.45,281.9,156.95,127.35,139.55,165.45,196.7,188.15,153.7,117.25,107.8
"165",280.5,183.15,99.75,92.55,127.05,145.5,136.05,111.35,123.1,165.65,232.4,260.2,265.45,389,1230,3843.85,7233.7,7354.35,4311.25,1603.4,497.75,206.45,143.65,130.4,129.35,125.05,124.4,129.05,130.7,136.1,145.85,145.15,141.5,138.25,144.65,161.75,208.95,271.95,301.55,256.25,192.7,164.85,163.7,164.75,149.95,143.75,140.1,146.9,150.45,152.1,160.15,218.65,428.55,897.25,1365.4,1337.35,858.4,408.3,220.7,212.1,304.95,484.45,760.05,1036,1002.25,667.35,331.15,176.55,135.4,147.65,188.75,228.45,212.05,162.05,124.7,109.8
"166",340.7,219.2,101.65,97.25,137.45,162,137.7,107.95,121.2,177.8,246.3,276.3,260.15,372.65,1198.5,3749.05,7054.9,7273.25,4229.85,1564.6,507.4,201.75,136.2,129.6,120.7,125.55,121.6,127.05,128.85,130.55,137.75,139.2,139.5,137.3,135.45,155.75,220.15,307.55,345.5,281,202.8,161.2,163.8,157.8,146.65,140,134.15,136.6,142.8,139,145.85,171.75,283.5,514.9,734.35,744.05,510,268.25,171.5,174.55,240.5,418.5,755.45,1056.05,1044.4,702.8,343.2,172.7,134.65,150.75,199.35,231.45,218.7,164.5,126.1,102.6
"167",308.35,200.3,103.6,86.15,121.75,142.4,125.7,108.55,120.35,169,226.4,249.3,257.65,380.55,1235.65,3868.85,7177.5,7401.2,4304.45,1613.2,509.2,209.9,147.55,133.2,131.4,125.1,125.6,125.5,135.25,139.15,150.75,151.25,141.15,141.3,141.9,160.1,206.25,284.95,312.65,269.3,197.75,158.2,158.3,153.05,153.15,146.5,144.95,141.65,146.55,147.25,155.95,192.95,356.3,718.1,1084.9,1081.7,693.35,344.2,196.15,199.95,277.45,457.95,794.05,1091.25,1081.3,720.7,351.85,176.9,136.4,154.45,197.05,232.2,217.25,170.5,128.5,105.4
"168",278.85,183.45,103.8,94.35,131.3,155.45,138.05,121.95,124.2,170.65,224.45,257.6,266.15,408.95,1299.75,4018.45,7489.7,7674.2,4460.4,1677.25,528.2,213.15,149.45,138.7,135.15,128.75,136.4,136.4,138.1,148.95,159.05,160.3,148.7,145.35,141.15,156.35,188.4,230.05,250.1,215.65,173.9,161.3,156.8,162.7,159.05,152.7,154.95,150.1,158.25,159.3,170.05,246.15,530.8,1165.5,1769,1738.5,1099,503.85,250.3,230,333.9,512.45,761.8,960.45,915.25,609.3,310.8,162.35,135.5,145.25,186,213.9,199.8,159.2,128.35,109.6
"169",367,221.95,110.65,92.65,126.2,148.85,137.25,110.2,124.05,174.9,241.1,263.05,263.35,391.1,1278.7,4004.2,7433.7,7696.8,4474.05,1665.25,526.9,212.5,145.4,131.15,129.2,128.25,125.35,128.2,134.05,142.35,149.85,157,146.1,140.6,141.6,161,217.15,309.35,341.35,280.05,198.6,165.05,161.45,158.95,153.4,150.2,140.85,144.15,144.95,143.85,154.2,185.45,347.75,670.05,1025.15,1005.25,663.05,334.4,191.3,188.95,246.5,380.5,588.1,771.6,757.85,512.9,271,150.05,127.6,143.65,158.95,188.65,181.5,144.25,120.5,111.8
"170",340.45,214.95,102.3,84.7,111.6,130.05,121.05,109.25,126.95,178.25,247.5,270.55,273.8,398.55,1299.85,4132,7695.65,7995.35,4644.35,1729.9,541.05,214.35,145.45,130.15,126.8,120.05,123.35,129.45,129.5,134.85,139.7,139.15,136.1,136.8,141.75,163.5,226.6,318.8,365.6,298.35,204.65,167.9,162.15,158,154.35,143.4,141.15,141.3,145.45,144.35,157.15,184.35,337.05,659.75,990.9,983.2,637.8,327.65,188.15,185.9,243.85,365.2,566.8,740.5,714.15,497.15,264.7,154.6,129.1,134.25,163.55,186.85,179.65,148.35,113.4,103.2
"171",371.8,233.25,116.65,92.3,124.6,142.85,128.75,110.35,115.45,152.05,198.4,227.05,242.45,395.25,1274.9,3988.4,7418.6,7672.05,4481.9,1658.15,525.35,209.15,142,129.8,126.25,128.85,128.7,129.55,135.1,148.5,159.9,160.1,148.95,139.7,141.2,154.3,206.15,267.3,302.75,253.6,188.9,160.25,159.85,155.6,155.4,144.75,140.45,141.95,139.05,142.3,152.2,197.3,355.7,716.1,1084.8,1063.05,695.1,345.05,189.25,192.8,260.65,388.75,611.3,799.55,772.2,534.05,278.4,157.65,127.45,136.35,170.15,195.75,179.3,146.55,122.25,107.4
"172",361.35,226.1,109.25,85.65,115.15,138.3,125.9,105.75,127.6,168.8,232.05,268.35,258.8,392.45,1284.45,4007,7524.45,7760.6,4523.5,1672.3,521.6,211.9,142.95,136.6,122.2,129.25,121.95,126.3,137.5,142.6,150.55,145.3,143.85,141.3,141.6,153.65,203.65,282.3,307.65,257.95,187.4,164.65,157.15,153.2,151.1,139.9,135.2,141.85,137.7,141.5,150.85,181.5,301.4,571.55,817.05,834.85,563.7,285.75,180.2,177.35,239.2,378.55,620.8,855.3,844.55,558.75,297.75,161.45,132,141.9,172.5,201.55,199.15,153.35,127.85,115.2
"173",365.7,219,107.8,92.8,119.1,144.7,131.15,113.45,120.2,171.7,237.75,269.25,272.75,399.2,1306.1,4053.85,7548.75,7739.05,4533,1697.25,538.25,218,144.1,134.85,134.65,125.6,126.8,129.45,132.9,146.35,147.5,148.15,143.05,139.85,140.8,157.85,202.65,264.3,304.3,256.25,191.15,157.95,155.95,151.35,147.9,136.8,141.5,137.45,137.6,147.85,146.9,176.55,304,573.95,848.55,838.65,554.35,296.35,181.5,177.7,239.4,380.95,629.85,864.1,844.4,563.3,292.4,160.75,131.6,144.75,177.35,205.1,189.75,158.9,121.35,115.6
"174",361.05,226.7,110.95,90.65,129.95,153.2,130.35,113.9,125.9,178.25,245.75,272.2,268.9,390.1,1276.45,4008.4,7495.35,7679.05,4518.5,1663.8,518.5,211.65,142.75,135.5,128.35,129.85,128.05,132.35,136.05,147,153.05,153.05,145.5,147.5,141.2,167.6,221.2,304.55,336.3,277.25,204.25,167.3,163.9,158.55,146.2,144.3,138.8,135.2,145.5,144,150.35,187.2,336.5,676.05,1020.7,993.55,651.5,335,194.2,186.3,246.3,383.45,593.05,781.4,761.4,510.85,272.5,151.95,123.8,137.15,166.5,189.3,179,150.8,118.15,103.8
"175",237.1,160.3,87.6,82.7,117.95,140.95,128.4,106.15,113.45,156.3,220.7,250.8,256.55,360.1,1164.75,3724.75,7141.65,7310.7,4182.7,1513.15,462.65,192.15,139.1,129.2,122.55,124.45,125.55,129.85,132.15,136.65,145.4,146.2,141.85,128.6,139.9,155.95,201.55,260.2,287.6,252.95,187,157.75,160.25,153.9,155.8,151.1,147.4,151.5,151.8,156.05,166.8,236.55,508.65,1105.5,1711.45,1669.85,1023.45,463.8,236.25,219.85,332.55,536.45,824.55,1083.55,1033.6,667.6,321,168.1,133.25,151.65,197.05,225.6,209.95,163.45,122.3,115.4
